"term","count.2013","pct.2013","count.2017","pct.2017","difference","ratio"
"earn",1021,0.0265311955928592,55,0.0216110019646365,-0.00492019362822264,0.814550625470233
"allowance",1283,0.0333393966166879,69,0.0271119842829077,-0.00622741233378023,0.813211606515304
"backbone",335,0.008705142530468,18,0.00707269155206287,-0.00163245097840513,0.81247280297921
"upon",1806,0.0469298131642543,97,0.0381139489194499,-0.00881586424480445,0.812147893835654
"surround",410,0.0106540550372892,22,0.00864440078585462,-0.00200965425143458,0.811371891322057
"de",261,0.00678221552373775,14,0.00550098231827112,-0.00128123320546663,0.811089281816197
"milton",560,0.0145518800509316,30,0.0117878192534381,-0.00276406079749347,0.81005472916082
"authority",784,0.0203726320713042,42,0.0165029469548134,-0.00386968511649085,0.81005472916082
"scrum",3305,0.0858820778005873,177,0.0695481335952849,-0.0163339442053024,0.809809629394054
"automotive",691,0.0179559805628459,37,0.0145383104125737,-0.00341767015027226,0.809663964699092
"city",2373,0.0616635917158226,127,0.049901768172888,-0.0117618235429346,0.809258215169511
"r",2971,0.0772029207702102,159,0.062475442043222,-0.0147274787269882,0.809236767468634
"propose",729,0.018943429566302,39,0.0153241650294695,-0.00361926453683246,0.808943542975414
"deliverable",1029,0.0267390795935868,55,0.0216110019646365,-0.00512807762895024,0.808217870364537
"bsc",337,0.0087571135306499,18,0.00707269155206287,-0.00168442197858703,0.807651005928888
"exposure",4944,0.128472312449653,264,0.103732809430255,-0.0247395030193977,0.807433192820493
"london",14327,0.37229425980303,765,0.300589390962672,-0.071704868840358,0.807397328988379
"info",281,0.00730192552555674,15,0.00589390962671906,-0.00140801589883768,0.807171972117543
"utility",562,0.0146038510511135,30,0.0117878192534381,-0.00281603179767537,0.807171972117543
"engineer",29941,0.778031858223111,1598,0.627897838899804,-0.150134019323308,0.807033583860965
"bi",3395,0.0882207728087727,181,0.0711198428290766,-0.0171009299796961,0.80615755864252
"group",11304,0.29374009302809,602,0.236542239685658,-0.0571978533424322,0.805277336325476
"prefer",2141,0.0556349556947223,114,0.0447937131630648,-0.0108412425316575,0.805136134355079
"escalation",977,0.0253878335888574,52,0.0204322200392927,-0.00495561354956469,0.804803606726819
"highly",9811,0.254943741392303,522,0.205108055009823,-0.0498356863824799,0.804522809187955
"especially",715,0.0185796325650287,38,0.0149312377210216,-0.0036483948440071,0.803634714990314
"boast",207,0.0053789985188265,11,0.00432220039292731,-0.00105679812589919,0.803532549376916
"vendor",2202,0.0572200712002702,117,0.0459724950884086,-0.0112475761118616,0.803433028377489
"relate",5350,0.139022425486578,284,0.111591355599214,-0.0274310698873643,0.802686007013936
"responsible",10800,0.280643400982252,573,0.225147347740668,-0.0554960532415839,0.802254202139271
"effort",622,0.0161629810565704,33,0.0129666011787819,-0.00319637987778851,0.802240696403641
"typical",264,0.0068601720240106,14,0.00550098231827112,-0.00135918970573948,0.801872358159195
"law",548,0.0142400540498402,29,0.0113948919449902,-0.00284516210485001,0.800200048757403
"address",756,0.0196450380687576,40,0.0157170923379175,-0.00392794573084015,0.800054053492167
"availability",1701,0.0442013356547047,90,0.0353634577603143,-0.00883787789439033,0.800054053492167
"later",227,0.00589870852064548,12,0.00471512770137525,-0.00118358081927023,0.799349160052967
"brighton",530,0.0137723150482031,28,0.0110019646365422,-0.00277035041166086,0.798846424732179
"integrity",795,0.0206584725723047,42,0.0165029469548134,-0.0041555256174913,0.798846424732179
"grasp",284,0.00737988202582959,15,0.00589390962671906,-0.00148597239911053,0.798645507623343
"woking",360,0.00935478003274173,19,0.00746561886051081,-0.00188916117223092,0.798053918358437
"layer",512,0.013304576046566,27,0.0106090373280943,-0.00269553871847172,0.797397624017682
"kind",266,0.0069121430241925,14,0.00550098231827112,-0.00141116070592138,0.795843242684314
"browser",703,0.0182678065639373,37,0.0145383104125737,-0.00372949615136365,0.795843242684314
"supervision",723,0.0187875165657563,38,0.0149312377210216,-0.0038562788447347,0.794742491311307
"investment",2476,0.0643400982251903,130,0.0510805500982318,-0.0132595481269585,0.793914704939522
"orientation",1067,0.0277265285970428,56,0.0220039292730845,-0.00572259932395837,0.793605632817348
"contact",10406,0.270405113946418,546,0.214538310412574,-0.0558668035338442,0.793395906170197
"outlook",534,0.0138762570485669,28,0.0110019646365422,-0.00287429241202466,0.792862556382126
"assignment",668,0.0173583140607541,35,0.0137524557956778,-0.0036058582650763,0.792269096384833
"adecco",210,0.00545695501909934,11,0.00432220039292731,-0.00113475462617203,0.792053512957246
"qlikview",344,0.00893901203128654,18,0.00707269155206287,-0.00186632047922367,0.791216247087312
"axapta",593,0.0154094015539329,31,0.0121807465618861,-0.00322865499204686,0.790474991468905
"assist",5418,0.140789439492763,283,0.111198428290766,-0.0295910112019968,0.789820803970756
"business",52449,1.3629134942702,2738,1.07583497053045,-0.287078523739745,0.789364090276714
"interface",2725,0.0708104877478367,142,0.0557956777996071,-0.0150148099482296,0.787957823399001
"useful",826,0.0214640230751241,43,0.0168958742632613,-0.00456814881186278,0.787171827207124
"adaptable",365,0.00948470753319648,19,0.00746561886051081,-0.00201908867268567,0.787121672901472
"expose",365,0.00948470753319648,19,0.00746561886051081,-0.00201908867268567,0.787121672901472
"manage",17869,0.464334901125172,930,0.365422396856582,-0.0989125042685907,0.786980250614574
"discipline",2057,0.0534521736870826,107,0.0420432220039293,-0.0114089516831533,0.786557760027813
"technique",2907,0.0755398487643895,151,0.0593320235756385,-0.016207825188751,0.785440063041382
"specific",2390,0.0621053452173687,124,0.0487229862475442,-0.0133823589698245,0.78452162333232
"genuine",752,0.0195410960683938,39,0.0153241650294695,-0.00421693103892429,0.784201918655687
"mandatory",309,0.00802951952810332,16,0.00628683693516699,-0.00174268259293632,0.782965520310781
"extremely",1141,0.0296494556037731,59,0.0231827111984283,-0.00646674440534481,0.781893317308603
"effectively",2961,0.0769430657693007,153,0.0601178781925344,-0.0168251875767663,0.781329384155117
"outsource",1084,0.028168282098589,56,0.0220039292730845,-0.00616435282550451,0.781159788022242
"job",24161,0.627835667697425,1246,0.48958742632613,-0.138248241371295,0.779801867774862
"require",29388,0.763661876672817,1514,0.594891944990177,-0.16876993168264,0.778999139752857
"mc",272,0.0070680560247382,14,0.00550098231827112,-0.00156707370646708,0.778287877036866
"recommendation",1090,0.0283241950991347,56,0.0220039292730845,-0.0063202658260502,0.77685982588634
"practical",1207,0.0313644986097757,62,0.0243614931237721,-0.00700300548600365,0.776721905453291
"timely",1461,0.0379648156328769,75,0.0294695481335953,-0.00849526749928157,0.776233142248561
"conflict",293,0.00761375152664813,15,0.00589390962671906,-0.00171984189992907,0.774113734351636
"solution",27009,0.701842371956448,1382,0.543025540275049,-0.158816831681399,0.773714386552805
"successful",17717,0.460385105111348,906,0.355992141453831,-0.104392963657517,0.773248607527673
"candidate",24935,0.64794844476782,1274,0.500589390962672,-0.147359053805148,0.772575958789513
"presentation",2076,0.0539458981888106,106,0.0416502946954813,-0.0122956034933293,0.772075284569464
"property",333,0.0086531715302861,17,0.00667976424361493,-0.00197340728667117,0.771944046207307
"involve",8351,0.217004911259517,426,0.167387033398821,-0.049617877860696,0.771351359871493
"expand",5235,0.136034092976119,267,0.104911591355599,-0.0311225016205201,0.771215428870587
"requirement",19695,0.511784424291245,1004,0.394499017681729,-0.117285406609517,0.770830449222949
"gi",216,0.00561286801964504,11,0.00432220039292731,-0.00129066762671773,0.770052026486211
"exist",6129,0.159265130057428,312,0.122593320235756,-0.0366718098216716,0.769743635606561
"source",3125,0.0812046877842164,159,0.062475442043222,-0.0187292457409944,0.76935757956778
"save",236,0.00613257802146402,12,0.00471512770137525,-0.00141745032008878,0.768865505644168
"swift",236,0.00613257802146402,12,0.00471512770137525,-0.00141745032008878,0.768865505644168
"array",295,0.00766572252683003,15,0.00589390962671906,-0.00177181290011097,0.768865505644168
"concise",354,0.00919886703219604,18,0.00707269155206287,-0.00212617548013317,0.768865505644168
"really",1476,0.0383545981342411,75,0.0294695481335953,-0.00888505000064581,0.768344594054978
"cheshire",689,0.017904009562664,35,0.0137524557956778,-0.00415155376698623,0.76812156224248
"validation",591,0.015357430553751,30,0.0117878192534381,-0.00356961130031289,0.767564548781826
"software",42876,1.11415430189954,2175,0.854616895874263,-0.259537406025277,0.767054342847497
"split",276,0.00717199802510199,14,0.00550098231827112,-0.00167101570683087,0.767008342587056
"valid",493,0.012810851544838,25,0.00982318271119843,-0.00298766883363955,0.766786085750607
"package",7633,0.198347322194216,387,0.152062868369352,-0.046284453824864,0.766649464621742
"east",1578,0.0410051191435179,80,0.031434184675835,-0.00957093446768295,0.766591716654092
"please",26476,0.687992100407972,1342,0.527308447937132,-0.160683652470841,0.766445497883541
"payroll",652,0.0169425460592989,33,0.0129666011787819,-0.00397594488051699,0.765327780924946
"line",9505,0.246992178364473,481,0.188998035363458,-0.0579941430010149,0.765198463428926
"longer",277,0.00719798352519294,14,0.00550098231827112,-0.00169700120692182,0.764239359400821
"core",4006,0.104097913364343,202,0.0793713163064833,-0.0247265970578594,0.762467889521317
"latency",377,0.00979653353428787,19,0.00746561886051081,-0.00233091467377706,0.762067402145988
"position",13771,0.357846321752462,694,0.272691552062868,-0.0851547696895937,0.762035364028419
"tomcat",675,0.0175402125613907,34,0.0133595284872299,-0.00418068407416088,0.761651458924544
"call",9669,0.251253800379388,487,0.191355599214145,-0.0598982011652429,0.76160280531161
"inventory",298,0.00774367902710288,15,0.00589390962671906,-0.00184976940038382,0.761125248875938
"payment",1371,0.0356261206246914,69,0.0271119842829077,-0.00851413634178376,0.76101421674627
"information",11691,0.303796481563288,588,0.231041257367387,-0.0727552241959007,0.760513275790707
"forecast",736,0.0191253280669386,37,0.0145383104125737,-0.00458701765436498,0.760160053813957
"conversion",378,0.00982251903437882,19,0.00746561886051081,-0.00235690017386801,0.760051350817559
"maker",219,0.00569082451991789,11,0.00432220039292731,-0.00136862412699058,0.75950336858914
"structure",2970,0.0771769352701193,149,0.0585461689587426,-0.0186307663113766,0.758596707083937
"infrastructure",10566,0.27456279396097,530,0.208251473477407,-0.0663113204835631,0.758483953608844
"monitor",4572,0.11880570641582,229,0.0899803536345776,-0.0288253527812424,0.757374004575558
"objective",2416,0.0627809682197334,121,0.0475442043222004,-0.015236763897533,0.757302820749684
"reason",280,0.00727594002546579,14,0.00550098231827112,-0.00177495770719467,0.756051080550098
"outside",1380,0.03585999012551,69,0.0271119842829077,-0.0087480058426023,0.756051080550098
"spec",461,0.0119793155419276,23,0.00903732809430255,-0.00294198744762505,0.754411056514198
"supply",2610,0.0678221552373775,130,0.0510805500982318,-0.0167416051391457,0.75315433311504
"prioritisation",241,0.00626250552191877,12,0.00471512770137525,-0.00154737782054352,0.752913939137027
"luton",362,0.00940675103292363,18,0.00707269155206287,-0.00233405948086076,0.751874002757004
"defence",805,0.0209183275732141,40,0.0157170923379175,-0.00520123523529666,0.751355111105688
"upgrade",1872,0.048644856170257,93,0.0365422396856582,-0.0121026164845988,0.751204599264521
"ultimately",302,0.00784762102746667,15,0.00589390962671906,-0.00195371140074762,0.751044119751753
"holder",745,0.0193591975677572,37,0.0145383104125737,-0.00482088715518352,0.750976912224259
"coordinator",423,0.0109918665384715,21,0.00825147347740668,-0.00274039306106485,0.750689016149034
"fpga",323,0.00839331652937661,16,0.00628683693516699,-0.00210647959420961,0.749028934291119
"desk",2566,0.0666787932333758,127,0.049901768172888,-0.0167770250604878,0.748390391503215
"guildford",485,0.0126029675441104,24,0.00943025540275049,-0.0031727121413599,0.748256739513499
"selection",810,0.0210482550736689,40,0.0157170923379175,-0.00533116273575141,0.74671711659269
"investigate",709,0.018423719564483,35,0.0137524557956778,-0.00467126376880522,0.746453817186275
"vibrant",770,0.0200088350700309,38,0.0149312377210216,-0.00507759734900931,0.746232235348149
"industrial",446,0.0115895330405634,22,0.00864440078585462,-0.00294513225470875,0.745879989780366
"ui",1987,0.0516331886807162,98,0.0385068762278978,-0.0131263124528183,0.745777613426368
"procedure",4323,0.112335316893174,213,0.0836935166994106,-0.028641800193763,0.745032987079209
"operate",5750,0.149416625522958,283,0.111198428290766,-0.038218197232192,0.744217237550184
"highlight",366,0.00951069303328743,18,0.00707269155206287,-0.00243800148122456,0.74365680054108
"management",32003,0.831613959410649,1573,0.618074656188605,-0.213539303222044,0.743223041405684
"tier",1038,0.0269729490944053,51,0.0200392927308448,-0.00693365636356053,0.742940368170617
"suitable",2179,0.0566224046981784,107,0.0420432220039293,-0.0145791826942491,0.742519188791744
"linkedin",1283,0.0333393966166879,63,0.02475442043222,-0.00858497618446785,0.742497553774843
"basic",3816,0.0991606683470623,187,0.0734774066797642,-0.0256832616672981,0.740993459448996
"potentially",327,0.0084972585297404,16,0.00628683693516699,-0.00221042159457341,0.739866500844133
"planner",266,0.0069121430241925,13,0.00510805500982318,-0.00180408801436932,0.738997296778292
"today",2172,0.0564405061975418,106,0.0416502946954813,-0.0147902115020604,0.737950410113356
"computer",5331,0.13852870098485,260,0.102161100196464,-0.0363676007883868,0.737472447732229
"profile",2955,0.076787152768755,144,0.0565815324165029,-0.0202056203522521,0.736861966830553
"adobe",760,0.0197489800691214,37,0.0145383104125737,-0.00521066965654776,0.73615499948299
"client",47643,1.2380271808331,2318,0.910805500982318,-0.327221679850777,0.735691037388547
"development",55773,1.44928929657251,2713,1.06601178781925,-0.383277508753259,0.735541061636425
"method",1563,0.0406153366421537,76,0.0298624754420432,-0.0107528612001105,0.735251210771689
"principle",2180,0.0566483901982694,106,0.0416502946954813,-0.014998095502788,0.735242335213857
"proactively",905,0.0235168775823091,44,0.0172888015717092,-0.00622807601059984,0.735165691584626
"detail",9387,0.243925889353741,456,0.179174852652259,-0.0647510367014813,0.734546271931064
"liaison",700,0.0181898500636645,34,0.0133595284872299,-0.00483032157643461,0.73444962110581
"emea",412,0.0107060260374711,20,0.00785854616895874,-0.00284747986851235,0.734030175291358
"suggest",412,0.0107060260374711,20,0.00785854616895874,-0.00284747986851235,0.734030175291358
"wireless",907,0.023568848582491,44,0.0172888015717092,-0.00628004701078173,0.733544598549158
"ethernet",268,0.0069641140243744,13,0.00510805500982318,-0.00185605901455122,0.733482391578454
"extract",289,0.00750980952628433,14,0.00550098231827112,-0.00200882720801321,0.732506237211168
"latest",4481,0.116441025907544,217,0.0852652259332024,-0.0311757999743412,0.732261033159435
"etc",6424,0.166930852584258,311,0.122200392927308,-0.0447304596569496,0.7320419864604
"closure",248,0.00644440402255541,12,0.00471512770137525,-0.00172927632118017,0.731662336016224
"approval",435,0.0113036925395629,21,0.00825147347740668,-0.00305221906215625,0.729980353634577
"represent",808,0.020996284073487,39,0.0153241650294695,-0.00567211904401745,0.729851290630045
"intelligence",3131,0.0813606007847621,151,0.0593320235756385,-0.0220285772091236,0.729247608834652
"mac",705,0.0183197775641192,34,0.0133595284872299,-0.00496024907688936,0.729240758544776
"output",477,0.0123950835433828,23,0.00903732809430255,-0.00335775544908024,0.729105863842862
"example",954,0.0247901670867656,46,0.0180746561886051,-0.00671551089816048,0.729105863842862
"enterprise",5745,0.149286698022503,277,0.108840864440079,-0.0404458335824249,0.729072756526988
"architecture",6476,0.168282098588987,312,0.122593320235756,-0.045688778353231,0.728498879344134
"circa",852,0.0221396460774888,41,0.0161100196463654,-0.00602962643112334,0.727654795834602
"interfacing",291,0.00756178052646623,14,0.00550098231827112,-0.00206079820819511,0.727471830082569
"query",2100,0.0545695501909934,101,0.0396856581532416,-0.0148838920377518,0.72724913462438
"foundation",1334,0.0346646571213263,64,0.025147347740668,-0.00951730938065832,0.725446314171009
"posse",2168,0.056336564197178,104,0.0408644400785855,-0.0154721241185925,0.725362660306367
"treat",1148,0.0298313541044097,55,0.0216110019646365,-0.0082203521397732,0.724439188680408
"view",2005,0.0521009276823532,96,0.037721021611002,-0.0143799060713513,0.723999039728772
"defect",815,0.0211781825741236,39,0.0153241650294695,-0.00585401754465409,0.723582629238131
"procurement",648,0.0168386040589351,31,0.0121807465618861,-0.00465785749704906,0.723382206699168
"main",2384,0.061949432216823,114,0.0447937131630648,-0.0171557190537582,0.723068986432141
"stockport",272,0.0070680560247382,13,0.00510805500982318,-0.00196000101491501,0.722695885819947
"competence",356,0.00925083803237793,17,0.00667976424361493,-0.002571073788763,0.72207125670515
"corporate",2117,0.0550113036925396,101,0.0396856581532416,-0.0153256455392979,0.721409155744543
"design",32660,0.848686432970402,1558,0.612180746561886,-0.236505686408516,0.721327362827344
"data",24127,0.626952160694333,1150,0.451866404715128,-0.175085755979205,0.720735062488178
"south",2102,0.0546215211911753,100,0.0392927308447937,-0.0153287903463816,0.719363540009608
"initial",1661,0.0431619156510667,79,0.031041257367387,-0.0121206582836797,0.719181641944103
"overall",1661,0.0431619156510667,79,0.031041257367387,-0.0121206582836797,0.719181641944103
"pc",1306,0.0339370631187797,62,0.0243614931237721,-0.00957556999500762,0.717843292405913
"mi",970,0.0252059350882208,46,0.0180746561886051,-0.00713127889961566,0.717079375367104
"permanent",6099,0.158485565054699,289,0.113555992141454,-0.0449295729132457,0.716506844659709
"external",3908,0.10155133435543,185,0.0726915520628684,-0.0288597822925613,0.715810900213757
"agency",14438,0.375178650313125,683,0.268369351669941,-0.106809298643184,0.715310829776586
"policy",3427,0.0890523088116831,162,0.0636542239685658,-0.0253980848431173,0.714795885900881
"allocate",402,0.0104461710365616,19,0.00746561886051081,-0.00298055217605079,0.71467515076875
"cause",508,0.0132006340462022,24,0.00943025540275049,-0.00377037864345173,0.714378973748124
"organisation",12937,0.33617441467661,611,0.24007858546169,-0.0960958292149209,0.714148891112484
"bw",233,0.00605462152119117,11,0.00432220039292731,-0.00173242112826387,0.713867973051595
"multitask",233,0.00605462152119117,11,0.00432220039292731,-0.00173242112826387,0.713867973051595
"onsite",1229,0.0319361796117766,58,0.0227897838899804,-0.00914639572179628,0.713603949095292
"trigger",297,0.00771769352701193,14,0.00550098231827112,-0.00221671120874081,0.71277542947484
"methodology",4118,0.107008289374529,194,0.0762278978388998,-0.0307803915356292,0.712355073466338
"hnc",276,0.00717199802510199,13,0.00510805500982318,-0.00206394301527881,0.712222032402266
"nationwide",361,0.00938076553283268,17,0.00667976424361493,-0.00270100128921775,0.712070269770176
"report",13107,0.340591949692072,617,0.242436149312377,-0.0981558003796947,0.711808219576426
"printer",468,0.0121612140425642,22,0.00864440078585462,-0.00351681325670963,0.710817255218041
"insurance",2641,0.068627705740197,124,0.0487229862475442,-0.0199047194926528,0.709960878365863
"compute",1301,0.033807135618325,61,0.0239685658153242,-0.00983856980300081,0.708979491369039
"cardiff",320,0.00831536002910376,15,0.00589390962671906,-0.0024214504023847,0.708797888015717
"prove",7788,0.202375074708313,365,0.143418467583497,-0.0589566071248157,0.708676539293235
"word",2049,0.053244289686355,96,0.037721021611002,-0.015523268075353,0.70845196420507
"accurate",1303,0.0338591066185069,61,0.0239685658153242,-0.0098905408031827,0.707891264981673
"request",2948,0.0766052542681184,138,0.0542239685658153,-0.0223812857023031,0.707836154110675
"technical",34335,0.892212145622743,1607,0.631434184675835,-0.260777960946908,0.707717539795549
"proficient",1026,0.0266611230933139,48,0.018860510805501,-0.00780061228781295,0.70741621571939
"javascript",10671,0.277291271470519,499,0.196070726915521,-0.0812205445549988,0.707093035693935
"analogue",300,0.00779565002728478,14,0.00550098231827112,-0.00229466770901366,0.705647675180092
"manual",1179,0.0306369046072292,55,0.0216110019646365,-0.00902590264259262,0.705391169300346
"technological",279,0.00724995452537484,13,0.00510805500982318,-0.00214189951555166,0.704563730978586
"control",5453,0.141698931995946,254,0.099803536345776,-0.0418953956501702,0.704335134640473
"degree",6764,0.175765922615181,315,0.1237721021611,-0.0519938204540805,0.704187138892019
"progressive",1074,0.0279084270976795,50,0.0196463654223969,-0.00826206167528264,0.703958175558751
"vacancy",5376,0.139698048488943,250,0.0982318271119843,-0.0414662213769589,0.7031725079521
"application",32329,0.840085232440298,1503,0.59056974459725,-0.249515487843049,0.702987889552289
"assign",925,0.0240365875841281,43,0.0168958742632613,-0.00714071332086676,0.702923166781713
"injection",538,0.0139801990489307,25,0.00982318271119843,-0.00415701633773227,0.702649703113474
"derby",280,0.00727594002546579,13,0.00510805500982318,-0.00216788501564261,0.702047431939377
"file",755,0.0196190525686667,35,0.0137524557956778,-0.00586659677298888,0.700974511768303
"keynes",561,0.0145778655510225,26,0.0102161100196464,-0.00436175553137616,0.70079601049207
"survey",259,0.00673024452355586,12,0.00471512770137525,-0.00201511682218061,0.700587873868817
"marketplace",367,0.00953667853337837,17,0.00667976424361493,-0.00285691428976344,0.700428793970118
"equipment",2418,0.0628329392199153,112,0.044007858546169,-0.0188250806737463,0.70039471481895
"risk",5399,0.140295714991035,250,0.0982318271119843,-0.0420638878790507,0.700176959205499
"recent",1555,0.0404074526414261,72,0.0282907662082515,-0.0121166864331746,0.700137335043178
"supplier",3326,0.0864277733024972,154,0.0605108055009823,-0.0259169678015149,0.700131487701233
"desirable",8087,0.210144739235507,374,0.146954813359528,-0.0631899258759781,0.699302841908586
"pas",346,0.00899098303146844,16,0.00628683693516699,-0.00270414609630145,0.699237993572345
"mixture",238,0.00618454902164592,11,0.00432220039292731,-0.00186234862871861,0.698870746726982
"ideally",8617,0.22391705428371,398,0.156385068762279,-0.0675319855214307,0.698406243609003
"pressure",1603,0.0416547566457917,74,0.0290766208251473,-0.0125781358206443,0.698038427457358
"nature",1040,0.0270249200945872,48,0.018860510805501,-0.00816440928908624,0.697893305123168
"trade",4359,0.113270794896448,201,0.0789783889980354,-0.0342924058984124,0.697252889151501
"essential",14041,0.364862406777018,647,0.254223968565815,-0.110638438211203,0.696766682025374
"togaf",239,0.00621053452173687,11,0.00432220039292731,-0.00188833412880956,0.695946601343187
"linux",7649,0.198763090195671,352,0.138310412573674,-0.0604526776219969,0.695855616037742
"sdk",326,0.00847127302964946,15,0.00589390962671906,-0.0025773634029304,0.695752528113587
"follow",13161,0.341995166696983,604,0.237328094302554,-0.104667072394429,0.693951603453019
"clearance",1156,0.0300392381051373,53,0.0208251473477407,-0.00921409075739666,0.693264831646284
"manager",21832,0.567315437985604,1000,0.392927308447937,-0.174388129537667,0.692608171995326
"expansion",1332,0.0346126861211444,61,0.0239685658153242,-0.0106441203058202,0.692479217921261
"valuable",284,0.00737988202582959,13,0.00510805500982318,-0.0022718270160064,0.692159439940231
"admin",656,0.0170464880596627,30,0.0117878192534381,-0.00525866880622459,0.69151013464948
"x",3477,0.0903515838162305,159,0.062475442043222,-0.0278761417730085,0.691470358397847
"advantage",3499,0.0909232648182314,160,0.0628683693516699,-0.0280548954665615,0.691444257719438
"accountability",853,0.0221656315775797,39,0.0153241650294695,-0.00684146654811016,0.691347998627288
"preferably",2497,0.0648857937271003,114,0.0447937131630648,-0.0200920805640354,0.690347001863926
"hit",570,0.0148117350518411,26,0.0102161100196464,-0.00459562503219471,0.689730810326405
"internal",6652,0.172855546604994,303,0.119056974459725,-0.0537985721452695,0.688765716796993
"cv",16598,0.431307330509576,756,0.29705304518664,-0.134254285322935,0.688727095910199
"graduate",3945,0.102512797858795,179,0.0703339882121807,-0.032178809646614,0.686099586405412
"asap",2711,0.0704466907465634,123,0.0483300589390963,-0.0221166318074671,0.68605151536453
"arm",309,0.00802951952810332,14,0.00550098231827112,-0.0025285372098322,0.685094830271934
"affiliate",243,0.00631447652210067,11,0.00432220039292731,-0.00199227612917336,0.684490690209966
"ideal",5678,0.14754566951641,257,0.10098231827112,-0.04656335124529,0.684413975700512
"fantastic",6219,0.161603825065613,281,0.11041257367387,-0.051191251391743,0.683229952193528
"least",4030,0.104721565366525,182,0.0715127701375246,-0.0332087952290009,0.682884846948476
"seek",7288,0.189382324662838,329,0.129273084479371,-0.0601092401834668,0.682603747258459
"liaise",3102,0.0806070212821246,140,0.0550098231827112,-0.0255971980994134,0.682444560135485
"log",1352,0.0351323961229634,61,0.0239685658153242,-0.0111638303076392,0.682235442508225
"website",5741,0.14918275602214,259,0.101768172888016,-0.0474145831341239,0.682171154371975
"travel",4440,0.115375620403815,200,0.0785854616895874,-0.0367901587142273,0.681127099594683
"issue",8170,0.212301535743055,368,0.144597249508841,-0.0677042862342145,0.681093751878669
"interaction",956,0.0248421380869475,43,0.0168958742632613,-0.00794626382368619,0.680129633130842
"warwickshire",245,0.00636644752228257,11,0.00432220039292731,-0.00204424712935526,0.678903011106211
"architect",5956,0.154769638541694,267,0.104911591355599,-0.0498580471860945,0.677856408686623
"pci",403,0.0104721565366525,18,0.00707269155206287,-0.00339946498458968,0.67538061786113
"accord",605,0.0157212275550243,27,0.0106090373280943,-0.00511219022693,0.674822452061245
"appreciation",695,0.0180599225632097,31,0.0121807465618861,-0.00587917600132368,0.67446283444757
"selenium",875,0.0227373125795806,39,0.0153241650294695,-0.00741314755011105,0.673965534661802
"investigation",561,0.0145778655510225,25,0.00982318271119843,-0.0047546828398241,0.673842317780836
"script",4243,0.110256476885898,189,0.0742632612966601,-0.0359932155892375,0.673550102399098
"relational",943,0.0245043265857651,42,0.0165029469548134,-0.00800137963095179,0.673470739832537
"convert",270,0.0070160850245563,12,0.00471512770137525,-0.00230095732318105,0.672045404933421
"utilise",1643,0.0426941766494296,73,0.0286836935166994,-0.0140104831327302,0.671840887159552
"heavily",834,0.0216719070758517,37,0.0145383104125737,-0.007133596663278,0.670836690176346
"fmcg",248,0.00644440402255541,11,0.00432220039292731,-0.00212220362962811,0.670690474681539
"java",13759,0.357534495751371,609,0.239292730844794,-0.118241764906577,0.669285715611614
"major",3074,0.079879427279578,136,0.0534381139489195,-0.0264413133306585,0.668984690662416
"plc",656,0.0170464880596627,29,0.0113948919449902,-0.00565159611467253,0.668459796827831
"capacity",1584,0.0411610321440636,70,0.0275049115913556,-0.013656120552708,0.668226965132663
"familiar",928,0.0241145440844009,41,0.0161100196463654,-0.00800452443803548,0.668062377210216
"sme",634,0.0164748070576618,28,0.0110019646365422,-0.00547284242111958,0.667805370832894
"maintenance",5062,0.131538601460385,223,0.08762278978389,-0.0439158116764951,0.66613745935469
"tune",1090,0.0283241950991347,48,0.018860510805501,-0.0094636842936337,0.66587985075972
"compatibility",250,0.00649637502273731,11,0.00432220039292731,-0.00217417462981,0.665324950884086
"machinery",250,0.00649637502273731,11,0.00432220039292731,-0.00217417462981,0.665324950884086
"analysis",9250,0.240365875841281,407,0.15992141453831,-0.0804444613029701,0.665324950884086
"statement",364,0.00945872203310553,16,0.00628683693516699,-0.00317188509793853,0.664660290593493
"soa",775,0.0201387625704857,34,0.0133595284872299,-0.00677923408325581,0.663373851321376
"attach",251,0.00652236052282826,11,0.00432220039292731,-0.00220016012990095,0.662674253868612
"feasibility",251,0.00652236052282826,11,0.00432220039292731,-0.00220016012990095,0.662674253868612
"scenario",388,0.0100823740352883,17,0.00667976424361493,-0.00340260979167338,0.662518988110911
"offshore",731,0.0189954005664839,32,0.012573673870334,-0.00642172669614991,0.661932546582849
"show",1212,0.0314944261102305,53,0.0208251473477407,-0.0106692787624898,0.661232793220383
"successfully",938,0.0243743990853104,41,0.0161100196463654,-0.00826437943894497,0.660940177026738
"referral",595,0.0154613725541148,26,0.0102161100196464,-0.00524526253446844,0.660750524178237
"correct",641,0.0166567055582985,28,0.0110019646365422,-0.00565474092175623,0.660512644474345
"capable",1145,0.0297533976041369,50,0.0196463654223969,-0.01010703218174,0.660306620567771
"configure",1514,0.0393420471376972,66,0.0259332023575638,-0.0134088447801333,0.659172672606426
"continual",413,0.010732011537562,18,0.00707269155206287,-0.00365931998549917,0.659027576266429
"seo",1721,0.0447210456565237,75,0.0294695481335953,-0.0152514975229284,0.658963754111068
"portfolio",2807,0.0729412987552946,122,0.0479371316306483,-0.0250041671246462,0.657201509277606
"scope",1635,0.042486292648702,71,0.0278978388998035,-0.0145884537488985,0.656631519499168
"developer",47938,1.24569290335993,2081,0.817681728880157,-0.428011174479768,0.65640715032949
